Time,LLC,Speed,Ranking,Mileage,Address
2016-07-06 09:07:19,"-26.059330,28.022164",33.336,10,9428.092,
2016-07-06 09:07:30,"-26.059726,28.022046",0,10,9473.6756,
2016-07-06 09:07:41,"-26.059732,28.022044",0,10,9474.3667,
2016-07-06 09:07:52,"-26.059734,28.022036",0,10,9475.1943,
2016-07-06 09:08:18,"-26.061418,28.021466",64.82,10,9670.9114,
2016-07-06 09:08:29,"-26.063046,28.020814",70.376,10,9863.2956,
2016-07-06 09:08:40,"-26.064720,28.020140",68.524,10,10061.2367,
2016-07-06 09:08:51,"-26.066228,28.019314",66.672,10,10248.1173,
2016-07-06 09:09:02,"-26.067612,28.018218",64.82,10,10436.9761,
2016-07-06 09:09:08,"-26.068846,28.017196",57.412,10,10607.9973,
2016-07-06 09:09:18,"-26.069818,28.016330",27.78,10,10746.4296,
2016-07-06 09:09:39,"-26.070204,28.015998",27.78,10,10800.6685,
2016-07-06 09:09:48,"-26.071048,28.015348",48.152,10,10914.7846,
2016-07-06 09:09:59,"-26.072250,28.014442",57.412,11,11076.1931,
2016-07-06 09:10:08,"-26.073428,28.013554",55.56,11,11234.3833,
2016-07-06 09:10:18,"-26.074664,28.012622",61.116,11,11400.3772,
2016-07-06 09:10:29,"-26.075998,28.011886",50.004,10,11565.9266,
2016-07-06 09:10:40,"-26.076692,28.011562",12.964,10,11649.6061,
2016-07-06 09:11:08,"-26.077828,28.011022",31.484,11,11786.9554,
2016-07-06 09:11:18,"-26.078300,28.010790",29.632,11,11844.3267,
2016-07-06 09:11:29,"-26.079160,28.010364",42.596,11,11948.992,
2016-07-06 09:11:40,"-26.080056,28.009956",31.484,13,12056.6335,
2016-07-06 09:11:51,"-26.080756,28.009636",22.224,13,12140.7757,
2016-07-06 09:12:02,"-26.081014,28.009524",0,13,12171.5675,
2016-07-06 09:12:08,"-26.081534,28.009284",35.188,13,12234.1601,
2016-07-06 09:12:18,"-26.082452,28.008860",40.744,13,12344.6718,
2016-07-06 09:12:29,"-26.083382,28.008424",37.04,12,12456.8767,
2016-07-06 09:12:50,"-26.084920,28.007724",18.52,12,12641.6314,
2016-07-06 09:13:01,"-26.085138,28.007638",9.26,12,12667.3483,
2016-07-06 09:13:28,"-26.085316,28.006720",40.744,13,12761.1399,
2016-07-06 09:13:38,"-26.085340,28.005414",48.152,13,12891.5955,
2016-07-06 09:13:49,"-26.085774,28.004694",1.852,13,12978.1937,
2016-07-06 09:14:00,"-26.085790,28.004682",0,13,12980.3397,
2016-07-06 09:14:08,"-26.085794,28.004678",0,13,12980.9476,
2016-07-06 09:14:18,"-26.085800,28.004680",0,13,12981.6387,
2016-07-06 09:14:29,"-26.085810,28.004684",0,13,12982.8206,
2016-07-06 09:14:40,"-26.085852,28.004626",18.52,13,12990.2608,
2016-07-06 09:14:51,"-26.086350,28.003608",53.708,13,13106.029,
2016-07-06 09:15:02,"-26.086384,28.002244",31.484,13,13242.301,
2016-07-06 09:15:08,"-26.086360,28.001994",0,13,13267.4101,
2016-07-06 09:15:18,"-26.086374,28.001768",22.224,13,13290.0336,
2016-07-06 09:15:30,"-26.087382,28.001552",40.744,13,13404.1749,
2016-07-06 09:15:41,"-26.088436,28.001348",46.3,13,13523.1318,
2016-07-06 09:15:52,"-26.089506,28.001136",44.448,13,13643.9793,
2016-07-06 09:16:03,"-26.090794,28.000888",59.264,13,13789.3239,
2016-07-06 09:16:10,"-26.092252,28.000604",46.3,13,13953.908,
2016-07-06 09:16:20,"-26.092606,28.000532",0,13,13993.9222,
2016-07-06 09:16:31,"-26.092782,28.000502",24.076,13,14013.7202,
2016-07-06 09:16:42,"-26.093836,28.000290",55.56,13,14132.8164,
2016-07-06 09:16:53,"-26.095252,28.000006",53.708,13,14292.8021,
2016-07-06 09:17:04,"-26.096074,27.999842",3.704,13,14385.6599,
2016-07-06 09:17:10,"-26.096076,27.999832",0,13,14386.678,
2016-07-06 09:17:20,"-26.096072,27.999824",0,13,14387.5935,
2016-07-06 09:17:31,"-26.096076,27.999824",0,13,14388.0388,
2016-07-06 09:17:42,"-26.096524,27.999744",40.744,13,14438.4906,
2016-07-06 09:17:53,"-26.097754,27.999512",38.892,13,14577.2085,
2016-07-06 09:18:04,"-26.098056,27.999276",11.112,13,14618.2335,
2016-07-06 09:18:10,"-26.098200,27.999270",0,12,14634.257,
2016-07-06 09:18:20,"-26.098198,27.999260",0,12,14635.2751,
2016-07-06 09:18:30,"-26.098186,27.999250",0,12,14636.9412,
2016-07-06 09:18:41,"-26.098188,27.999240",0,12,14637.9637,
2016-07-06 09:18:52,"-26.098200,27.999248",0,12,14639.5179,
2016-07-06 09:19:03,"-26.098210,27.999252",0,12,14640.6998,
2016-07-06 09:19:10,"-26.098216,27.999254",0,12,14641.3974,
2016-07-06 09:19:20,"-26.098220,27.999254",0,12,14641.8427,
2016-07-06 09:19:31,"-26.098228,27.999252",0,12,14642.7533,
2016-07-06 09:21:10,"-26.098182,27.999200",3.704,12,14650.0429,
2016-07-06 09:21:21,"-26.098158,27.999058",3.704,12,14664.4718,
2016-07-06 09:21:32,"-26.098158,27.998990",1.852,12,14671.2622,
2016-07-06 09:21:43,"-26.098156,27.998988",0,12,14671.2622,
2016-07-06 09:21:54,"-26.098160,27.998904",0,12,14679.6617,
2016-07-06 09:22:05,"-26.098172,27.998870",1.852,12,14683.309,
2016-07-06 09:22:10,"-26.098112,27.998910",1.852,12,14691.0844,
2016-07-06 09:22:20,"-26.098072,27.998958",3.704,12,14697.6232,
2016-07-06 09:22:31,"-26.098098,27.999020",0,12,14704.4559,
2016-07-06 09:22:42,"-26.098090,27.999074",0,12,14709.9202,
2016-07-06 09:22:53,"-26.098086,27.999098",0,12,14712.3573,
2016-07-06 09:23:04,"-26.098082,27.999098",0,12,14712.7923,
2016-07-06 09:23:10,"-26.098122,27.999094",3.704,12,14717.2583,
2016-07-06 09:23:20,"-26.098110,27.999082",0,12,14719.052,
2016-07-06 09:23:31,"-26.098096,27.999084",0,12,14720.6206,
2016-07-06 09:23:42,"-26.098100,27.999080",0,12,14721.221,
2016-07-06 09:23:53,"-26.098116,27.999092",0,12,14723.367,
2016-07-06 09:24:04,"-26.098130,27.999102",0,12,14725.2128,
2016-07-06 09:24:10,"-26.098122,27.999106",0,12,14726.1902,
2016-07-06 09:24:20,"-26.098114,27.999100",0,12,14727.2643,
2016-07-06 09:24:31,"-26.098104,27.999084",0,12,14729.2099,
2016-07-06 09:24:42,"-26.098114,27.999084",0,12,14730.3251,
2016-07-06 09:24:53,"-26.098108,27.999100",0,12,14732.0549,
2016-07-06 09:25:04,"-26.098110,27.999090",0,12,14733.0685,
2016-07-06 09:25:10,"-26.098112,27.999098",0,12,14733.8961,
2016-07-06 09:25:20,"-26.098094,27.999096",0,12,14735.9055,
2016-07-06 09:25:33,"-26.098104,27.999074",0,12,14738.3683,
2016-07-06 09:25:44,"-26.098094,27.999072",0,12,14739.4956,
2016-07-06 09:25:55,"-26.098064,27.999068",0,12,14742.8561,
2016-07-06 09:26:06,"-26.098082,27.999074",0,13,14744.9447,
2016-07-06 09:26:17,"-26.098082,27.999060",1.852,13,14746.3432,
2016-07-06 09:26:28,"-26.098074,27.999060",0,13,14747.2338,
2016-07-06 09:26:39,"-26.098068,27.999066",0,12,14748.1244,
2016-07-06 09:26:50,"-26.098078,27.999058",0,12,14749.4936,
2016-07-06 09:26:52,"-26.098086,27.999060",0,12,14750.4042,
2016-07-06 09:27:02,"-26.098090,27.999062",0,12,14750.8883,
2016-07-06 09:27:12,"-26.098082,27.999056",0,13,14751.9582,
2016-07-06 09:27:22,"-26.098074,27.999030",0,13,14754.7031,
2016-07-06 09:27:33,"-26.098060,27.998940",0,12,14763.8248,
2016-07-06 09:27:44,"-26.098032,27.998794",1.852,12,14778.733,
2016-07-06 09:27:55,"-26.098060,27.998692",0,12,14789.384,
2016-07-06 09:28:06,"-26.098054,27.998666",0,12,14792.0658,
2016-07-06 09:28:12,"-26.098032,27.998642",0,12,14795.4901,
2016-07-06 09:28:22,"-26.098030,27.998636",0,12,14796.134,
2016-07-06 09:28:33,"-26.098034,27.998628",0,12,14797.0544,
2016-07-06 09:28:44,"-26.098044,27.998620",0,12,14798.4236,
2016-07-06 09:28:55,"-26.098032,27.998616",0,12,14799.8156,
2016-07-06 09:29:06,"-26.098012,27.998604",0,12,14802.3417,
2016-07-06 09:29:12,"-26.098010,27.998612",0,12,14803.1693,
2016-07-06 09:29:22,"-26.098004,27.998606",0,12,14804.0649,
2016-07-06 09:29:33,"-26.098004,27.998620",0,12,14805.4602,
2016-07-06 09:29:44,"-26.098004,27.998624",0,12,14805.8516,
2016-07-06 09:29:55,"-26.098010,27.998616",0,12,14806.8916,
2016-07-06 09:30:06,"-26.098016,27.998622",0,12,14807.7872,
2016-07-06 09:30:12,"-26.098024,27.998620",0,12,14808.6978,
2016-07-06 09:30:22,"-26.098034,27.998622",0,12,14809.8251,
2016-07-06 09:30:33,"-26.098036,27.998628",0,12,14810.4619,
2016-07-06 09:30:44,"-26.098040,27.998630",0,12,14810.946,
2016-07-06 09:30:55,"-26.098022,27.998630",0,12,14812.9487,
2016-07-06 09:31:06,"-26.098030,27.998628",0,12,14813.8593,
2016-07-06 09:31:12,"-26.098038,27.998628",0,12,14814.7499,
2016-07-06 09:31:24,"-26.098048,27.998632",0,12,14815.9318,
2016-07-06 09:31:35,"-26.098044,27.998642",0,12,14817.0225,
2016-07-06 09:31:44,"-26.098042,27.998650",0,13,14817.8501,
2016-07-06 09:31:55,"-26.098044,27.998658",0,13,14818.6777,
2016-07-06 09:32:06,"-26.098046,27.998662",0,13,14819.133,
2016-07-06 09:32:12,"-26.098048,27.998660",0,13,14819.133,
2016-07-06 09:32:23,"-26.098048,27.998660",0,13,14819.133,
2016-07-06 09:32:36,"-26.098044,27.998656",0,13,14819.7334,
2016-07-06 09:32:45,"-26.098040,27.998634",0,13,14821.976,
2016-07-06 09:32:56,"-26.098020,27.998628",0,13,14824.28,
2016-07-06 09:33:07,"-26.098012,27.998626",0,13,14825.1906,
2016-07-06 09:33:14,"-26.098020,27.998622",0,13,14826.168,
2016-07-06 09:33:24,"-26.098022,27.998620",0,13,14826.168,
2016-07-06 09:33:35,"-26.098028,27.998624",0,13,14826.9451,
2016-07-06 09:33:46,"-26.098030,27.998632",0,13,14827.7727,
2016-07-06 09:33:57,"-26.098034,27.998634",0,13,14828.2568,
2016-07-06 09:34:08,"-26.098044,27.998642",0,13,14829.626,
2016-07-06 09:34:14,"-26.098042,27.998626",0,13,14831.2371,
2016-07-06 09:34:24,"-26.098048,27.998620",0,13,14832.1377,
2016-07-06 09:34:35,"-26.098056,27.998614",0,13,14833.2118,
2016-07-06 09:34:46,"-26.098060,27.998612",0,13,14833.6959,
2016-07-06 09:34:57,"-26.098070,27.998622",0,13,14835.1909,
2016-07-06 09:35:08,"-26.098078,27.998642",0,13,14837.3806,
2016-07-06 09:35:14,"-26.098072,27.998652",0,13,14838.5777,
2016-07-06 09:35:24,"-26.098064,27.998648",0,13,14839.5551,
2016-07-06 09:35:34,"-26.098064,27.998648",0,13,14839.5551,
2016-07-06 09:35:45,"-26.098050,27.998644",0,13,14841.1634,
2016-07-06 09:35:56,"-26.098036,27.998640",0,13,14842.7717,
2016-07-06 09:36:07,"-26.098018,27.998630",0,13,14845.0062,
2016-07-06 09:36:14,"-26.098012,27.998628",0,13,14845.6908,
2016-07-06 09:36:24,"-26.098008,27.998624",0,13,14846.2837,
2016-07-06 09:36:35,"-26.097998,27.998618",0,13,14847.5432,
2016-07-06 09:36:46,"-26.098000,27.998612",0,13,14848.18,
2016-07-06 09:36:57,"-26.098006,27.998618",0,13,14849.0756,
2016-07-06 09:37:08,"-26.098012,27.998620",0,13,14849.7602,
2016-07-06 09:37:14,"-26.098022,27.998620",0,13,14850.8673,
2016-07-06 09:37:24,"-26.098032,27.998628",0,13,14852.2365,
2016-07-06 09:37:35,"-26.098052,27.998626",0,13,14854.467,
2016-07-06 09:37:46,"-26.098052,27.998634",0,13,14855.2669,
2016-07-06 09:37:57,"-26.098052,27.998648",0,13,14856.6654,
2016-07-06 09:38:08,"-26.098052,27.998698",0,12,14861.6583,
2016-07-06 09:38:14,"-26.098052,27.998736",0,12,14865.4533,
2016-07-06 09:38:24,"-26.098052,27.998750",0,12,14866.8518,
2016-07-06 09:38:35,"-26.098032,27.998694",0,12,14872.8695,
2016-07-06 09:38:46,"-26.098028,27.998664",0,12,14875.8985,
2016-07-06 09:38:57,"-26.098030,27.998654",0,12,14876.9166,
2016-07-06 09:39:08,"-26.098018,27.998646",0,12,14878.4708,
2016-07-06 09:39:14,"-26.098012,27.998632",0,12,14880.0162,
2016-07-06 09:39:24,"-26.098014,27.998628",0,12,14880.4715,
2016-07-06 09:39:35,"-26.098018,27.998634",0,12,14881.213,
2016-07-06 09:39:46,"-26.098008,27.998632",0,12,14882.3403,
2016-07-06 09:39:57,"-26.098002,27.998622",0,12,14883.5374,
2016-07-06 09:40:08,"-26.097988,27.998610",0,12,14885.5037,
2016-07-06 09:40:14,"-26.097984,27.998620",0,12,14886.5944,
2016-07-06 09:40:24,"-26.097990,27.998624",0,12,14887.3657,
2016-07-06 09:40:34,"-26.097990,27.998632",0,12,14888.16,
2016-07-06 09:40:45,"-26.097992,27.998630",0,12,14888.16,
2016-07-06 09:40:56,"-26.097994,27.998622",0,12,14888.9876,
2016-07-06 09:41:07,"-26.098000,27.998624",0,12,14889.6787,
2016-07-06 09:41:14,"-26.098000,27.998628",0,12,14890.0815,
2016-07-06 09:41:24,"-26.097970,27.998628",0,12,14893.4178,
2016-07-06 09:41:35,"-26.097936,27.998622",0,12,14897.2459,
2016-07-06 09:41:46,"-26.097942,27.998620",0,12,14897.9435,
2016-07-06 09:41:57,"-26.097956,27.998628",0,12,14899.6966,
2016-07-06 09:42:08,"-26.097966,27.998624",0,12,14900.8785,
2016-07-06 09:42:14,"-26.097968,27.998620",0,12,14901.3436,
2016-07-06 09:42:25,"-26.097968,27.998610",0,12,14902.3348,
2016-07-06 09:42:36,"-26.097970,27.998598",0,12,14903.558,
2016-07-06 09:42:47,"-26.097972,27.998598",0,12,14903.558,
2016-07-06 09:52:33,"-26.097968,27.998646",0,11,14908.3717,
2016-07-06 09:52:34,"-26.097962,27.998642",1.852,11,14909.1488,
2016-07-06 09:52:45,"-26.097970,27.998628",0,11,14910.8068,
2016-07-06 09:52:56,"-26.097992,27.998608",0,12,14913.9654,
2016-07-06 09:53:04,"-26.098012,27.998596",0,11,14916.4915,
2016-07-06 09:53:14,"-26.098018,27.998590",0,11,14917.3821,
2016-07-06 09:53:25,"-26.098014,27.998586",0,11,14917.975,
2016-07-06 09:53:36,"-26.098012,27.998580",0,11,14918.6118,
2016-07-06 09:53:47,"-26.098022,27.998588",0,11,14919.981,
2016-07-06 09:53:58,"-26.098032,27.998596",0,11,14921.3502,
2016-07-06 09:54:09,"-26.098030,27.998602",0,11,14921.9941,
2016-07-06 09:54:14,"-26.098030,27.998610",0,11,14922.7997,
2016-07-06 09:54:24,"-26.098034,27.998610",0,11,14923.245,
2016-07-06 09:54:35,"-26.098048,27.998610",0,11,14924.8021,
2016-07-06 09:54:46,"-26.098042,27.998600",0,11,14926.0029,
2016-07-06 09:54:57,"-26.098036,27.998594",0,11,14926.8985,
2016-07-06 09:55:08,"-26.098032,27.998596",0,11,14927.3826,
2016-07-06 10:11:09,"-26.098074,27.998614",0,12,14932.3863,
2016-07-06 10:11:14,"-26.098060,27.998616",0,12,14933.9578,
2016-07-06 10:11:25,"-26.098030,27.998622",0,12,14937.3477,
2016-07-06 10:11:34,"-26.098014,27.998636",0,12,14939.6103,
2016-07-06 10:11:44,"-26.098014,27.998644",0,12,14940.4046,
2016-07-06 10:11:55,"-26.098012,27.998654",0,12,14941.4227,
2016-07-06 10:12:06,"-26.098010,27.998654",0,12,14941.4227,
2016-07-06 10:30:03,"-26.098020,27.998640",0,11,14943.2089,
2016-07-06 10:30:04,"-26.098020,27.998640",0,11,14943.2089,
2016-07-06 10:30:16,"-26.098016,27.998642",0,11,14943.693,
2016-07-06 10:30:27,"-26.098012,27.998644",0,11,14944.1771,
2016-07-06 10:30:34,"-26.098004,27.998644",0,11,14945.0626,
2016-07-06 10:30:44,"-26.098000,27.998646",0,11,14945.5467,
2016-07-06 10:30:55,"-26.098000,27.998638",0,11,14946.3466,
2016-07-06 10:31:06,"-26.097998,27.998636",0,11,14946.3466,
2016-07-06 10:52:18,"-26.098012,27.998604",0,11,14949.9,
2016-07-06 10:52:24,"-26.098010,27.998612",0,11,14950.7276,
2016-07-06 10:52:35,"-26.098002,27.998616",0,11,14951.705,
2016-07-06 10:52:46,"-26.098000,27.998620",0,11,14952.1701,
2016-07-06 10:52:54,"-26.097994,27.998618",0,11,14952.8612,
2016-07-06 10:53:04,"-26.097992,27.998616",0,11,14952.8612,
2016-07-06 10:53:14,"-26.098000,27.998614",0,11,14953.7718,
2016-07-06 10:57:59,"-26.098062,27.998628",0,11,14960.8066,
2016-07-06 10:58:04,"-26.098052,27.998622",0,11,14962.0732,
2016-07-06 10:58:14,"-26.098018,27.998636",0,11,14966.1032,
2016-07-06 10:58:24,"-26.098010,27.998694",1.852,11,14971.9623,
2016-07-06 10:58:35,"-26.098006,27.998806",7.408,11,14983.155,
2016-07-06 10:58:46,"-26.098040,27.998904",0,11,14993.6461,
2016-07-06 10:58:57,"-26.098100,27.998892",1.852,11,15000.4252,
2016-07-06 10:59:08,"-26.098100,27.998840",1.852,11,15005.6181,
2016-07-06 10:59:14,"-26.098102,27.998808",1.852,11,15008.8221,
2016-07-06 10:59:24,"-26.098134,27.998926",0,11,15021.1308,
2016-07-06 10:59:35,"-26.098200,27.999094",9.26,11,15039.442,
2016-07-06 10:59:46,"-26.098228,27.999230",1.852,11,15053.3752,
2016-07-06 10:59:57,"-26.098218,27.999246",1.852,11,15055.3231,
2016-07-06 11:00:08,"-26.098220,27.999278",0,11,15058.5257,
2016-07-06 11:00:14,"-26.098222,27.999280",0,11,15058.5257,
2016-07-06 11:00:24,"-26.098218,27.999256",1.852,11,15060.9628,
2016-07-06 11:00:35,"-26.098162,27.999230",3.704,11,15067.7092,
2016-07-06 11:00:46,"-26.098078,27.999250",1.852,11,15077.2609,
2016-07-06 11:00:57,"-26.098010,27.999260",7.408,11,15084.8871,
2016-07-06 11:01:08,"-26.097840,27.999456",24.076,11,15112.0973,
2016-07-06 11:01:14,"-26.097000,27.999604",29.632,11,15206.663,
2016-07-06 11:01:24,"-26.096434,27.999690",12.964,11,15270.1826,
2016-07-06 11:01:35,"-26.095756,27.999820",38.892,11,15346.6823,
2016-07-06 11:01:46,"-26.094630,28.000068",48.152,11,15474.3135,
2016-07-06 11:01:57,"-26.093374,28.000320",46.3,11,15616.2233,
2016-07-06 11:02:08,"-26.092968,28.000398",0,11,15662.0354,
2016-07-06 11:02:14,"-26.092958,28.000392",0,11,15663.2984,
2016-07-06 11:02:24,"-26.092934,28.000398",1.852,11,15666.0351,
2016-07-06 11:02:35,"-26.092280,28.000514",46.3,11,15739.6734,
2016-07-06 11:02:46,"-26.090970,28.000776",55.56,11,15887.6698,
2016-07-06 11:02:57,"-26.089736,28.000982",40.744,11,16026.4179,
2016-07-06 11:03:08,"-26.088468,28.001278",59.264,11,16170.4783,
2016-07-06 11:03:14,"-26.086950,28.001570",57.412,11,16341.7725,
2016-07-06 11:03:25,"-26.086178,28.001956",22.224,11,16435.8732,
2016-07-06 11:03:38,"-26.086272,28.003106",40.744,11,16551.1958,
2016-07-06 11:03:49,"-26.085832,28.004328",50.004,11,16682.6765,
2016-07-06 11:04:00,"-26.085162,28.005596",53.708,11,16829.5993,
2016-07-06 11:04:11,"-26.085244,28.007074",46.3,11,16977.4866,
2016-07-06 11:04:16,"-26.084688,28.007748",37.04,11,17068.8819,
2016-07-06 11:04:26,"-26.083520,28.008296",57.412,11,17209.8177,
2016-07-06 11:04:36,"-26.082218,28.008868",42.596,11,17365.4564,
2016-07-06 11:04:47,"-26.081808,28.009052",0,11,17414.6105,
2016-07-06 11:04:58,"-26.081814,28.009052",0,11,17415.275,
2016-07-06 11:05:09,"-26.081316,28.009274",40.744,11,17474.9237,
2016-07-06 11:05:16,"-26.080062,28.009838",55.56,11,17625.3096,
2016-07-06 11:05:27,"-26.079014,28.010322",31.484,11,17751.4698,
2016-07-06 11:05:38,"-26.078228,28.010702",42.596,11,17846.7535,
2016-07-06 11:05:49,"-26.077002,28.011302",53.708,11,17995.6679,
2016-07-06 11:06:00,"-26.075854,28.011814",48.152,11,18133.1812,
2016-07-06 11:06:11,"-26.074758,28.012384",48.152,11,18267.6922,
2016-07-06 11:06:16,"-26.073678,28.013200",51.856,11,18412.8268,
2016-07-06 11:06:27,"-26.072742,28.013922",42.596,11,18539.4464,
2016-07-06 11:06:38,"-26.072088,28.014422",16.668,11,18627.6643,
2016-07-06 11:06:49,"-26.071532,28.014842",29.632,11,18702.3773,
2016-07-06 11:07:00,"-26.070928,28.015298",24.076,11,18783.5259,
2016-07-06 11:07:11,"-26.070340,28.015748",38.892,11,18862.8674,
2016-07-06 11:07:16,"-26.069438,28.016514",48.152,11,18989.0155,
2016-07-06 11:07:26,"-26.068388,28.017414",55.56,11,19136.3676,
2016-07-06 11:07:37,"-26.067098,28.018446",64.82,11,19313.0053,
2016-07-06 11:07:46,"-26.065738,28.019486",64.82,11,19496.4722,
2016-07-06 11:07:57,"-26.064318,28.020136",55.56,11,19667.1964,
2016-07-06 11:08:08,"-26.062962,28.020662",55.56,11,19826.8685,
2016-07-06 11:08:16,"-26.061598,28.021204",53.708,11,19987.9114,
2016-07-06 11:08:27,"-26.060448,28.021620",35.188,11,20122.3677,
2016-07-06 11:08:36,"-26.060192,28.021682",0,11,20151.4994,
2016-07-06 11:08:46,"-26.060192,28.021678",0,11,20151.8908,
2016-07-06 11:08:57,"-26.060194,28.021676",0,11,20151.8908,
2016-07-06 11:09:08,"-26.060198,28.021676",0,11,20152.3361,
2016-07-06 11:09:16,"-26.059976,28.021276",42.596,11,20199.3025,
2016-07-06 11:09:26,"-26.059582,28.019774",64.82,11,20355.6035,
2016-07-06 11:09:37,"-26.058672,28.018272",59.264,11,20536.5724,
2016-07-06 11:09:48,"-26.057838,28.016932",59.264,11,20699.4134,
2016-07-06 11:09:59,"-26.056998,28.015582",51.856,11,20863.4562,
2016-07-06 11:10:10,"-26.056436,28.014696",16.668,11,20971.7999,
2016-07-06 11:10:21,"-26.056372,28.014608",0,11,20983.1104,
2016-07-06 11:10:32,"-26.056174,28.014292",38.892,11,21021.5963,
2016-07-06 11:10:43,"-26.055450,28.013090",61.116,11,21166.1592,
2016-07-06 11:10:54,"-26.054566,28.011552",66.672,11,21348.5508,
2016-07-06 11:10:56,"-26.053968,28.009990",59.264,11,21518.1645,
2016-07-06 11:11:06,"-26.053504,28.008426",55.56,11,21682.6998,
2016-07-06 11:11:16,"-26.053002,28.007038",48.152,11,21832.1696,
2016-07-06 11:11:27,"-26.052750,28.006148",14.816,11,21925.3885,
2016-07-06 11:11:38,"-26.052740,28.006068",0,11,21933.4563,
2016-07-06 11:11:49,"-26.052506,28.005356",44.448,11,22009.1924,
2016-07-06 11:12:00,"-26.052000,28.004044",53.708,11,22151.8235,
2016-07-06 11:12:11,"-26.051420,28.002468",62.968,11,22321.959,
2016-07-06 11:12:16,"-26.050876,28.000974",57.412,11,22482.9987,
2016-07-06 11:12:27,"-26.049890,27.999754",62.968,11,22646.9325,
2016-07-06 11:12:38,"-26.048264,27.999268",66.672,11,22834.1406,
2016-07-06 11:12:49,"-26.046508,27.998786",75.932,11,23035.2485,
2016-07-06 11:13:00,"-26.044946,27.997696",68.524,11,23240.2479,
2016-07-06 11:13:11,"-26.043778,27.996724",40.744,11,23402.4123,
2016-07-06 11:13:16,"-26.043486,27.997082",38.892,11,23450.7177,
2016-07-06 11:13:27,"-26.043602,27.998286",40.744,11,23571.692,
2016-07-06 11:13:38,"-26.043690,27.999460",51.856,11,23689.3869,
2016-07-06 11:13:49,"-26.043812,28.001072",59.264,11,23851.0026,
2016-07-06 11:14:00,"-26.043662,28.002644",57.412,11,24008.935,
2016-07-06 11:14:11,"-26.042776,28.004010",62.968,11,24177.2497,
2016-07-06 11:14:16,"-26.041750,28.005298",57.412,11,24349.2196,
2016-07-06 11:14:27,"-26.040770,28.005894",53.708,11,24473.3976,
2016-07-06 11:14:38,"-26.039532,28.005052",51.856,11,24634.7251,
2016-07-06 11:14:49,"-26.038408,28.004236",48.152,11,24783.9467,
2016-07-06 11:15:00,"-26.038028,28.004080",14.816,11,24828.9836,
2016-07-06 11:15:11,"-26.037826,28.005084",46.3,11,24931.7763,
2016-07-06 11:15:22,"-26.037600,28.006126",25.928,11,25038.8718,
2016-07-06 11:15:33,"-26.037450,28.006868",33.336,11,25114.8577,
2016-07-06 11:15:44,"-26.037232,28.007906",29.632,11,25221.3591,
2016-07-06 11:15:55,"-26.038036,28.008180",50.004,11,25314.8571,
2016-07-06 11:15:56,"-26.039082,28.008854",50.004,11,25449.2536,
2016-07-06 11:16:07,"-26.038938,28.010102",35.188,11,25574.9629,
2016-07-06 11:16:18,"-26.038912,28.010482",0,11,25613.038,
2016-07-06 11:16:26,"-26.038912,28.010478",0,11,25613.4408,
2016-07-06 11:16:37,"-26.039068,28.010520",16.668,11,25631.2876,
2016-07-06 11:16:48,"-26.039218,28.010600",0,11,25649.7832,
2016-07-06 11:16:59,"-26.039216,28.010606",0,11,25650.42,
2016-07-06 11:17:06,"-26.039222,28.010610",0,11,25651.1971,
2016-07-06 11:17:16,"-26.039222,28.010626",0,11,25652.797,
2016-07-06 11:17:27,"-26.039220,28.010638",0,11,25654.0202,
2016-07-06 11:17:38,"-26.039218,28.010636",0,11,25654.0202,
2016-07-06 11:17:49,"-26.039140,28.010666",3.704,11,25663.1971,
2016-07-06 11:18:00,"-26.039094,28.010670",0,11,25668.328,
2016-07-06 11:18:11,"-26.039068,28.010644",1.852,11,25672.2146,
2016-07-06 11:18:16,"-26.039044,28.010654",0,11,25675.0642,
2016-07-06 11:18:27,"-26.039048,28.010666",0,11,25676.3449,
2016-07-06 11:18:38,"-26.039056,28.010672",0,11,25677.419,
2016-07-06 11:18:49,"-26.039062,28.010682",0,11,25678.6198,
2016-07-06 11:19:00,"-26.039072,28.010700",0,11,25680.732,
2016-07-06 11:19:11,"-26.039084,28.010716",0,11,25682.8119,
2016-07-06 11:19:16,"-26.039092,28.010720",0,11,25683.7893,
2016-07-06 15:01:10,"-26.038982,28.010618",0,12,25699.7099,
2016-07-06 15:01:20,"-26.038990,28.010632",0,12,25701.3679,
2016-07-06 15:01:30,"-26.038992,28.010636",0,12,25701.833,
2016-07-06 15:01:41,"-26.038990,28.010630",0,12,25702.4769,
2016-07-06 15:01:52,"-26.039002,28.010648",0,12,25704.7154,
2016-07-06 15:02:03,"-26.039000,28.010644",0,12,25705.1805,
2016-07-06 15:02:14,"-26.039000,28.010648",0,12,25705.5833,
2016-07-06 15:02:20,"-26.038998,28.010644",0,12,25706.0484,
2016-07-06 15:02:30,"-26.039006,28.010668",0,12,25708.6064,
2016-07-06 15:02:41,"-26.039010,28.010672",0,12,25709.2068,
2016-07-06 15:02:52,"-26.039008,28.010662",0,12,25710.2337,
2016-07-06 15:03:03,"-26.039008,28.010658",0,12,25710.6365,
2016-07-06 15:03:14,"-26.039010,28.010658",0,12,25710.6365,
2016-07-06 15:03:20,"-26.039010,28.010666",0,12,25711.4421,
2016-07-06 15:03:30,"-26.039010,28.010662",0,12,25711.8559,
2016-07-06 15:03:41,"-26.039006,28.010650",0,12,25713.1366,
2016-07-06 15:03:52,"-26.039006,28.010646",0,12,25713.5394,
