Time,LLC,Speed,Ranking,Mileage,Address
4/7/2016 09:10,"-26.039026,28.010644",0,13,56330.8617,
4/7/2016 09:11,"-26.039026,28.010642",0,13,56330.8617,
4/7/2016 09:11,"-26.039020,28.010642",0,13,56331.5262,
4/7/2016 09:11,"-26.039016,28.010638",0,13,56332.1266,
4/7/2016 09:11,"-26.039012,28.010634",0,13,56332.727,
4/7/2016 09:11,"-26.039010,28.010632",0,13,56332.727,
4/7/2016 09:11,"-26.039004,28.010630",0,13,56333.4246,
4/7/2016 09:12,"-26.038996,28.010630",0,13,56334.3101,
4/7/2016 09:12,"-26.038990,28.010632",0,13,56335.0012,
4/7/2016 09:12,"-26.038986,28.010634",0,13,56335.4853,
4/7/2016 09:12,"-26.038994,28.010638",0,13,56336.4627,
4/7/2016 09:12,"-26.039006,28.010636",0,13,56337.812,
4/7/2016 09:12,"-26.039012,28.010636",0,13,56338.4833,
4/7/2016 09:13,"-26.039012,28.010634",0,13,56338.4833,
4/7/2016 09:13,"-26.039010,28.010638",0,13,56338.9484,
4/7/2016 09:13,"-26.039004,28.010640",0,13,56339.646,
4/7/2016 09:13,"-26.039004,28.010638",0,13,56339.646,
4/7/2016 09:13,"-26.039010,28.010634",0,13,56340.4289,
4/7/2016 09:13,"-26.039010,28.010632",0,13,56340.4289,
4/7/2016 09:14,"-26.039010,28.010630",0,13,56340.4289,
4/7/2016 09:14,"-26.039006,28.010630",0,13,56340.8742,
4/7/2016 09:14,"-26.039004,28.010628",0,13,56340.8742,
4/7/2016 09:14,"-26.039002,28.010630",0,13,56340.8742,
4/7/2016 09:14,"-26.038998,28.010628",0,13,56341.3675,
4/7/2016 09:14,"-26.038996,28.010628",0,13,56341.3675,
4/7/2016 09:15,"-26.038996,28.010624",0,13,56341.7589,
4/7/2016 09:15,"-26.039000,28.010624",0,13,56342.2042,
4/7/2016 09:15,"-26.039006,28.010624",0,13,56342.8755,
4/7/2016 09:15,"-26.039010,28.010624",0,13,56343.3208,
4/7/2016 09:15,"-26.039012,28.010622",0,13,56343.3208,
4/7/2016 09:15,"-26.039016,28.010624",0,13,56343.8049,
4/7/2016 09:16,"-26.039014,28.010626",0,13,56343.8049,
4/7/2016 09:16,"-26.039016,28.010630",0,13,56344.2602,
4/7/2016 09:16,"-26.039018,28.010634",0,13,56344.7155,
4/7/2016 09:16,"-26.039016,28.010634",0,13,56344.7155,
4/7/2016 09:18,"-26.039012,28.010636",0,13,56345.1996,
4/7/2016 09:18,"-26.039012,28.010636",0,13,56345.1996,
4/7/2016 09:18,"-26.039012,28.010636",0,13,56345.1996,
4/7/2016 09:18,"-26.039012,28.010640",0,13,56345.6134,
4/7/2016 09:19,"-26.039012,28.010642",0,13,56345.6134,
4/7/2016 09:19,"-26.039004,28.010642",0,13,56346.504,
4/7/2016 09:19,"-26.038986,28.010628",0,13,56348.9466,
4/7/2016 09:20,"-26.038988,28.010624",0,13,56349.4117,
4/7/2016 09:20,"-26.038988,28.010632",0,13,56350.2116,
4/7/2016 09:20,"-26.038994,28.010636",0,13,56350.9945,
4/7/2016 09:20,"-26.038990,28.010624",0,13,56352.2717,
4/7/2016 09:20,"-26.038990,28.010612",0,13,56353.4688,
4/7/2016 09:20,"-26.038992,28.010610",0,13,56353.4688,
4/7/2016 09:21,"-26.038994,28.010608",0,13,56353.4688,
4/7/2016 09:21,"-26.038996,28.010610",0,13,56353.4688,
4/7/2016 09:21,"-26.038998,28.010608",0,13,56353.4688,
4/7/2016 09:21,"-26.038996,28.010600",0,13,56354.2964,
4/7/2016 09:21,"-26.038998,28.010592",0,13,56355.124,
4/7/2016 09:21,"-26.038998,28.010590",0,13,56355.124,
4/7/2016 09:22,"-26.038996,28.010592",0,13,56355.124,
4/7/2016 09:22,"-26.038990,28.010590",0,13,56355.8151,
4/7/2016 09:22,"-26.038990,28.010592",0,13,56355.8151,
4/7/2016 09:22,"-26.038994,28.010602",0,13,56356.9058,
4/7/2016 09:22,"-26.038998,28.010602",0,13,56357.3511,
4/7/2016 09:22,"-26.039000,28.010612",0,13,56358.3824,
4/7/2016 09:23,"-26.039006,28.010620",0,13,56359.4267,
4/7/2016 09:23,"-26.039000,28.010628",0,13,56360.471,
4/7/2016 09:23,"-26.038992,28.010636",0,13,56361.6681,
4/7/2016 09:23,"-26.038994,28.010640",0,13,56362.1234,
4/7/2016 09:23,"-26.038996,28.010644",0,13,56362.5787,
4/7/2016 09:23,"-26.039002,28.010644",0,13,56363.2432,
4/7/2016 09:24,"-26.039004,28.010644",0,13,56363.2432,
4/7/2016 09:24,"-26.039006,28.010644",0,13,56363.2432,
4/7/2016 09:24,"-26.039006,28.010644",0,13,56363.2432,
4/7/2016 09:24,"-26.038996,28.010642",0,13,56364.3705,
4/7/2016 09:24,"-26.038990,28.010630",0,13,56365.743,
4/7/2016 09:24,"-26.038986,28.010628",0,13,56366.2271,
4/7/2016 09:25,"-26.038984,28.010630",0,13,56366.2271,
4/7/2016 09:25,"-26.038994,28.010624",0,13,56367.4937,
4/7/2016 09:25,"-26.038990,28.010624",0,13,56367.9287,
4/7/2016 09:25,"-26.038986,28.010624",0,13,56368.374,
4/7/2016 09:25,"-26.038992,28.010616",0,13,56369.414,
4/7/2016 09:26,"-26.038996,28.010618",0,13,56369.8981,
4/7/2016 09:26,"-26.039012,28.010626",0,13,56371.8483,
4/7/2016 09:26,"-26.038996,28.010628",0,13,56373.637,
4/7/2016 09:26,"-26.038994,28.010632",0,13,56374.0923,
4/7/2016 09:26,"-26.038998,28.010628",0,13,56374.6927,
4/7/2016 09:26,"-26.039020,28.010624",0,13,56377.1719,
4/7/2016 09:27,"-26.039018,28.010616",0,13,56378.005,
4/7/2016 09:27,"-26.039026,28.010616",0,13,56378.8956,
4/7/2016 09:27,"-26.039032,28.010618",0,13,56379.5867,
4/7/2016 09:27,"-26.039030,28.010620",0,13,56379.5867,
4/7/2016 09:27,"-26.039024,28.010636",0,13,56381.3191,
4/7/2016 09:27,"-26.039022,28.010640",0,13,56381.7842,
4/7/2016 09:28,"-26.039014,28.010618",0,13,56384.1557,
4/7/2016 09:28,"-26.039018,28.010618",0,13,56384.601,
4/7/2016 09:28,"-26.039022,28.010620",0,13,56385.0851,
4/7/2016 09:28,"-26.039030,28.010614",0,13,56386.1634,
4/7/2016 09:28,"-26.039006,28.010602",0,13,56389.0895,
4/7/2016 09:28,"-26.039004,28.010604",0,13,56389.0895,
4/7/2016 09:29,"-26.039004,28.010610",0,13,56389.6899,
4/7/2016 09:29,"-26.039016,28.010620",0,13,56391.356,
4/7/2016 09:29,"-26.039006,28.010618",0,13,56392.4833,
4/7/2016 09:29,"-26.039014,28.010624",0,13,56393.5574,
4/7/2016 09:29,"-26.039012,28.010626",0,13,56393.5574,
4/7/2016 09:29,"-26.039016,28.010634",0,13,56394.468,
4/7/2016 09:30,"-26.039026,28.010648",0,13,56396.2542,
4/7/2016 09:30,"-26.039026,28.010658",0,13,56397.2544,
4/7/2016 09:30,"-26.039020,28.010658",0,13,56397.9189,
4/7/2016 09:30,"-26.039018,28.010656",0,13,56397.9189,
4/7/2016 09:30,"-26.039002,28.010640",0,13,56400.3112,
4/7/2016 09:30,"-26.038994,28.010648",0,13,56401.5083,
4/7/2016 09:31,"-26.038992,28.010648",0,13,56401.5083,
4/7/2016 09:31,"-26.038996,28.010650",0,13,56401.9924,
4/7/2016 09:31,"-26.038998,28.010648",0,13,56401.9924,
4/7/2016 09:31,"-26.038976,28.010644",0,13,56404.4716,
4/7/2016 09:31,"-26.038972,28.010644",0,13,56404.9169,
4/7/2016 09:31,"-26.038972,28.010642",0,13,56404.9169,
4/7/2016 09:32,"-26.038968,28.010638",0,13,56405.5173,
4/7/2016 09:32,"-26.038958,28.010630",0,13,56406.8865,
4/7/2016 09:32,"-26.038966,28.010630",0,13,56407.7771,
4/7/2016 09:32,"-26.038968,28.010632",0,13,56407.7771,
4/7/2016 09:32,"-26.038970,28.010636",0,13,56408.2324,
4/7/2016 09:32,"-26.038970,28.010636",0,13,56408.2324,
4/7/2016 09:33,"-26.038968,28.010638",0,13,56408.2324,
4/7/2016 09:33,"-26.038972,28.010638",0,13,56408.6777,
4/7/2016 09:33,"-26.038976,28.010640",0,13,56409.1618,
4/7/2016 09:33,"-26.038980,28.010642",0,13,56409.6459,
4/7/2016 09:33,"-26.038982,28.010642",0,13,56409.6459,
4/7/2016 09:33,"-26.038982,28.010640",0,13,56409.6459,
4/7/2016 09:34,"-26.038976,28.010636",0,13,56410.4288,
4/7/2016 09:34,"-26.038974,28.010628",0,13,56411.2564,
4/7/2016 09:34,"-26.038982,28.010626",0,13,56412.167,
4/7/2016 09:34,"-26.038984,28.010640",0,13,56413.5815,
4/7/2016 09:34,"-26.038994,28.010632",0,13,56414.9507,
4/7/2016 09:34,"-26.038994,28.010642",0,13,56415.9509,
4/7/2016 09:35,"-26.038992,28.010644",0,13,56415.9509,
4/7/2016 09:35,"-26.039004,28.010634",0,13,56417.6197,
4/7/2016 09:35,"-26.038998,28.010620",0,13,56419.171,
4/7/2016 09:35,"-26.038994,28.010628",0,13,56420.0865,
4/7/2016 09:35,"-26.038994,28.010636",0,13,56420.8864,
4/7/2016 09:35,"-26.038990,28.010634",0,13,56421.3611,
4/7/2016 09:36,"-26.038994,28.010634",0,13,56421.7961,
4/7/2016 09:36,"-26.039004,28.010632",0,13,56422.9194,
4/7/2016 09:36,"-26.039004,28.010634",0,13,56422.9194,
4/7/2016 09:36,"-26.038994,28.010640",0,13,56424.1789,
4/7/2016 09:36,"-26.038998,28.010634",0,13,56424.9264,
4/7/2016 09:36,"-26.039012,28.010636",0,13,56426.495,
4/7/2016 09:37,"-26.039008,28.010642",0,13,56427.2425,
4/7/2016 09:37,"-26.039006,28.010640",0,13,56427.2425,
4/7/2016 09:37,"-26.039010,28.010636",0,13,56427.8429,
4/7/2016 09:37,"-26.039008,28.010630",0,13,56428.4868,
4/7/2016 09:37,"-26.039004,28.010640",0,13,56429.5816,
4/7/2016 09:37,"-26.039004,28.010632",0,13,56430.3759,
4/7/2016 09:38,"-26.039004,28.010634",0,13,56430.3759,
4/7/2016 09:38,"-26.039002,28.010628",0,13,56431.0198,
4/7/2016 09:38,"-26.039000,28.010620",0,13,56431.8529,
4/7/2016 09:38,"-26.038998,28.010616",0,13,56432.318,
4/7/2016 09:38,"-26.038996,28.010610",0,13,56432.9619,
4/7/2016 09:38,"-26.038994,28.010610",0,13,56432.9619,
4/7/2016 09:39,"-26.038986,28.010608",0,13,56433.8725,
4/7/2016 09:39,"-26.038984,28.010608",0,13,56433.8725,
4/7/2016 09:39,"-26.038988,28.010610",0,13,56434.3566,
4/7/2016 09:39,"-26.038988,28.010612",0,13,56434.3566,
4/7/2016 09:39,"-26.038992,28.010618",0,13,56435.1041,
4/7/2016 09:39,"-26.038982,28.010614",0,13,56436.2898,
4/7/2016 09:40,"-26.038978,28.010614",0,13,56436.7351,
4/7/2016 09:40,"-26.038970,28.010612",0,13,56437.6457,
4/7/2016 09:40,"-26.038970,28.010606",0,13,56438.2461,
4/7/2016 09:40,"-26.038974,28.010604",0,13,56438.7302,
4/7/2016 09:45,"-26.038928,28.010610",0,13,56443.8804,
4/7/2016 09:45,"-26.038932,28.010606",0,13,56444.4808,
4/7/2016 09:45,"-26.038922,28.010578",0,13,56447.4919,
4/7/2016 09:45,"-26.038932,28.010572",0,13,56448.7549,
4/7/2016 09:45,"-26.038950,28.010588",0,13,56451.3146,
4/7/2016 09:45,"-26.038960,28.010598",0,13,56452.8127,
4/7/2016 09:45,"-26.038950,28.010590",0,13,56454.1852,
4/7/2016 09:46,"-26.038956,28.010588",0,13,56454.8763,
4/7/2016 09:46,"-26.038962,28.010584",0,13,56455.6534,
4/7/2016 09:46,"-26.038974,28.010590",0,13,56457.118,
4/7/2016 09:47,"-26.038984,28.010594",0,13,56458.2999,
4/7/2016 09:47,"-26.038966,28.010570",0,13,56461.4241,
4/7/2016 09:47,"-26.038970,28.010580",0,13,56462.5189,
4/7/2016 09:47,"-26.038956,28.010576",1.852,13,56464.1272,
4/7/2016 09:47,"-26.038950,28.010580",0,13,56464.9043,
4/7/2016 09:48,"-26.038950,28.010586",0,13,56465.4972,
4/7/2016 09:48,"-26.038966,28.010590",0,13,56467.3208,
4/7/2016 09:48,"-26.038982,28.010604",0,13,56469.5834,
4/7/2016 09:48,"-26.038984,28.010612",0,13,56470.411,
4/7/2016 09:48,"-26.038992,28.010606",0,13,56471.4851,
4/7/2016 09:48,"-26.038980,28.010612",0,13,56472.9497,
4/7/2016 09:49,"-26.038986,28.010606",0,13,56473.8503,
4/7/2016 09:49,"-26.038978,28.010610",0,13,56474.8277,
4/7/2016 09:49,"-26.038996,28.010634",0,13,56477.9505,
4/7/2016 09:49,"-26.039008,28.010636",0,13,56479.2964,
4/7/2016 09:49,"-26.039004,28.010632",0,13,56479.8968,
4/7/2016 09:49,"-26.039006,28.010628",0,13,56480.3619,
4/7/2016 09:49,"-26.038976,28.010630",0,13,56483.7036,
4/7/2016 09:51,"-26.038940,28.010594",0,13,56489.0848,
4/7/2016 09:51,"-26.038966,28.010606",0,13,56492.2162,
4/7/2016 09:51,"-26.038986,28.010626",0,13,56495.2063,
4/7/2016 09:52,"-26.038996,28.010634",0,13,56496.5755,
4/7/2016 09:52,"-26.039008,28.010628",0,13,56498.037,
4/7/2016 09:52,"-26.039018,28.010632",0,13,56499.2189,
4/7/2016 09:52,"-26.039010,28.010626",0,13,56500.293,
4/7/2016 09:52,"-26.039010,28.010622",0,13,56500.7068,
4/7/2016 09:52,"-26.039012,28.010618",0,13,56501.1719,
4/7/2016 09:53,"-26.039014,28.010602",0,13,56502.7858,
4/7/2016 09:53,"-26.039026,28.010618",0,13,56504.8657,
4/7/2016 09:53,"-26.039032,28.010632",0,13,56506.414,
4/7/2016 09:53,"-26.039038,28.010650",0,13,56508.3292,
4/7/2016 09:53,"-26.039038,28.010650",0,13,56508.3292,
4/7/2016 09:53,"-26.039030,28.010640",0,13,56509.6651,
4/7/2016 09:54,"-26.039020,28.010636",0,13,56510.8508,
4/7/2016 09:54,"-26.039004,28.010628",0,13,56512.801,
4/7/2016 09:54,"-26.038998,28.010624",0,13,56513.5839,
4/7/2016 09:54,"-26.039012,28.010636",0,13,56515.5502,
4/7/2016 09:54,"-26.039004,28.010664",0,13,56518.4886,
4/7/2016 09:54,"-26.038974,28.010680",0,13,56522.1862,
4/7/2016 09:55,"-26.038986,28.010682",0,13,56523.5355,
4/7/2016 09:55,"-26.038998,28.010692",0,13,56525.2043,
4/7/2016 09:55,"-26.039002,28.010684",0,13,56526.1247,
4/7/2016 09:55,"-26.039004,28.010684",0,13,56526.1247,
4/7/2016 09:55,"-26.038996,28.010684",0,13,56527.0102,
4/7/2016 09:55,"-26.038976,28.010682",0,13,56529.2407,
4/7/2016 09:56,"-26.038978,28.010678",0,13,56529.696,
4/7/2016 09:56,"-26.038994,28.010668",0,13,56531.7366,
4/7/2016 09:56,"-26.039000,28.010662",0,13,56532.6372,
4/7/2016 09:56,"-26.039000,28.010662",0,13,56532.6372,
4/7/2016 09:56,"-26.039002,28.010660",0,13,56532.6372,
4/7/2016 09:56,"-26.038998,28.010652",0,13,56533.5576,
4/7/2016 09:57,"-26.038984,28.010642",0,13,56535.4082,
4/7/2016 09:57,"-26.038976,28.010638",0,13,56536.3856,
4/7/2016 09:57,"-26.038970,28.010640",0,13,56537.0832,
4/7/2016 09:57,"-26.038968,28.010642",0,13,56537.0832,
4/7/2016 09:57,"-26.038982,28.010644",0,13,56538.6489,
4/7/2016 09:57,"-26.038970,28.010642",0,13,56539.9948,
4/7/2016 09:58,"-26.039002,28.010632",0,13,56543.6912,
4/7/2016 09:58,"-26.039002,28.010622",0,13,56544.6959,
4/7/2016 09:58,"-26.038990,28.010620",0,13,56546.0452,
4/7/2016 09:58,"-26.038982,28.010628",0,13,56547.2423,
4/7/2016 09:58,"-26.038994,28.010634",0,13,56548.7069,
4/7/2016 09:59,"-26.039006,28.010622",0,13,56550.5032,
4/7/2016 09:59,"-26.038994,28.010614",0,14,56552.0603,
4/7/2016 09:59,"-26.038992,28.010612",0,14,56552.0603,
4/7/2016 09:59,"-26.038988,28.010610",0,14,56552.5444,
4/7/2016 09:59,"-26.038982,28.010600",0,14,56553.749,
4/7/2016 09:59,"-26.039006,28.010610",0,13,56556.6002,
4/7/2016 09:59,"-26.039006,28.010618",0,13,56557.4001,
4/7/2016 10:00,"-26.039000,28.010616",0,13,56558.0977,
4/7/2016 10:00,"-26.039012,28.010618",0,13,56559.447,
4/7/2016 10:00,"-26.039016,28.010620",0,13,56559.9311,
4/7/2016 10:00,"-26.039018,28.010624",0,12,56560.3864,
4/7/2016 10:00,"-26.039012,28.010634",0,12,56561.591,
4/7/2016 10:00,"-26.039016,28.010642",0,12,56562.5016,
4/7/2016 10:01,"-26.039014,28.010648",0,12,56563.1384,
4/7/2016 10:01,"-26.039008,28.010644",0,12,56563.9155,
4/7/2016 10:01,"-26.039010,28.010632",0,12,56565.1387,
4/7/2016 10:01,"-26.039012,28.010630",0,12,56565.1387,
4/7/2016 10:01,"-26.039016,28.010634",0,12,56565.7391,
4/7/2016 10:01,"-26.039018,28.010632",0,12,56565.7391,
4/7/2016 10:02,"-26.039024,28.010630",0,12,56566.4367,
4/7/2016 10:02,"-26.039022,28.010632",0,12,56566.4367,
4/7/2016 10:02,"-26.039022,28.010636",0,12,56566.8395,
4/7/2016 10:02,"-26.039022,28.010642",0,12,56567.4399,
4/7/2016 10:02,"-26.039028,28.010648",0,12,56568.3405,
4/7/2016 10:02,"-26.039030,28.010652",0,12,56568.8056,
4/7/2016 10:03,"-26.039030,28.010652",0,12,56568.8056,
4/7/2016 10:03,"-26.039028,28.010650",0,12,56568.8056,
4/7/2016 10:03,"-26.039030,28.010650",0,12,56568.8056,
4/7/2016 10:05,"-26.039038,28.010636",0,12,56570.4609,
4/7/2016 10:05,"-26.039042,28.010628",0,12,56571.3764,
4/7/2016 10:05,"-26.039048,28.010624",0,12,56572.1535,
4/7/2016 10:05,"-26.039052,28.010616",0,12,56573.0641,
4/7/2016 10:06,"-26.039056,28.010614",0,12,56573.5482,
4/7/2016 10:06,"-26.039054,28.010620",0,12,56574.1921,
4/7/2016 10:06,"-26.039058,28.010622",0,12,56574.6762,
4/7/2016 10:06,"-26.039064,28.010634",0,12,56576.0519,
4/7/2016 10:06,"-26.039068,28.010642",0,12,56576.9674,
4/7/2016 10:06,"-26.039076,28.010650",0,12,56578.1607,
4/7/2016 10:07,"-26.039084,28.010674",0,12,56580.7169,
4/7/2016 10:07,"-26.039078,28.010678",0,12,56581.494,
4/7/2016 10:07,"-26.039066,28.010676",0,12,56582.8433,
4/7/2016 10:07,"-26.039050,28.010672",0,12,56584.6694,
4/7/2016 10:07,"-26.039032,28.010668",0,12,56586.71,
4/7/2016 10:08,"-26.039016,28.010664",0,12,56588.5312,
4/7/2016 10:08,"-26.039016,28.010662",0,12,56588.5312,
4/7/2016 10:08,"-26.039016,28.010658",0,12,56588.9226,
4/7/2016 10:08,"-26.039012,28.010654",0,12,56589.523,
4/7/2016 10:09,"-26.039010,28.010626",0,11,56592.3312,
4/7/2016 10:09,"-26.039010,28.010624",0,11,56592.3312,
4/7/2016 10:09,"-26.039004,28.010626",0,11,56593.0288,
4/7/2016 10:09,"-26.038996,28.010626",0,11,56593.9143,
4/7/2016 10:10,"-26.038988,28.010632",0,11,56594.9884,
4/7/2016 10:10,"-26.038988,28.010638",0,11,56595.5888,
4/7/2016 10:10,"-26.038986,28.010644",0,11,56596.2327,
4/7/2016 10:11,"-26.039012,28.010632",0,11,56599.3641,
4/7/2016 10:11,"-26.039020,28.010640",0,11,56600.5649,
4/7/2016 10:12,"-26.039016,28.010634",0,11,56601.3124,
4/7/2016 10:12,"-26.039018,28.010638",0,11,56601.7677,
4/7/2016 10:12,"-26.039012,28.010634",0,11,56602.5506,
4/7/2016 10:12,"-26.039008,28.010640",0,11,56603.2981,
4/7/2016 10:12,"-26.039010,28.010644",0,11,56603.7632,
4/7/2016 10:12,"-26.039012,28.010650",0,11,56604.4071,
4/7/2016 10:13,"-26.039014,28.010648",0,11,56604.4071,
4/7/2016 10:13,"-26.039018,28.010644",0,11,56605.0075,
4/7/2016 10:13,"-26.039026,28.010642",0,11,56605.9181,
4/7/2016 10:13,"-26.039028,28.010644",0,11,56605.9181,
4/7/2016 10:13,"-26.039030,28.010646",0,11,56605.9181,
4/7/2016 10:17,"-26.039042,28.010642",0,12,56607.3134,
4/7/2016 10:17,"-26.039044,28.010646",0,12,56610.0233,
4/7/2016 10:17,"-26.039034,28.010644",0,12,56611.1506,
4/7/2016 10:17,"-26.039028,28.010648",0,12,56611.9277,
4/7/2016 10:17,"-26.039032,28.010646",0,12,56612.4118,
4/7/2016 10:18,"-26.039072,28.010644",1.852,12,56616.8636,
4/7/2016 10:18,"-26.039080,28.010666",0,12,56619.2351,
4/7/2016 10:18,"-26.039074,28.010666",0,12,56619.8996,
4/7/2016 10:18,"-26.039096,28.010678",0,12,56622.6231,
4/7/2016 10:18,"-26.039106,28.010678",0,12,56623.7343,
4/7/2016 10:18,"-26.039106,28.010676",0,12,56623.7343,
4/7/2016 10:18,"-26.039106,28.010672",0,12,56624.1371,
4/7/2016 10:19,"-26.039102,28.010668",0,12,56624.745,
4/7/2016 10:19,"-26.039096,28.010670",0,12,56625.4426,
4/7/2016 10:53,"-26.039070,28.010670",0,12,56628.3331,
4/7/2016 10:53,"-26.039066,28.010678",0,12,56629.2535,
4/7/2016 10:54,"-26.039060,28.010682",0,12,56630.0364,
4/7/2016 10:54,"-26.039062,28.010684",0,12,56630.0364,
4/7/2016 10:54,"-26.039062,28.010684",0,12,56630.0364,
4/7/2016 10:54,"-26.039064,28.010686",0,12,56630.0364,
4/7/2016 10:56,"-26.039048,28.010688",0,11,56631.8226,
4/7/2016 11:04,"-26.039060,28.010686",0,11,56633.1685,
4/7/2016 11:05,"-26.039060,28.010684",0,11,56633.1685,
4/7/2016 11:05,"-26.039062,28.010684",0,11,56633.1685,
4/7/2016 11:05,"-26.039060,28.010678",0,11,56633.8124,
4/7/2016 11:05,"-26.039064,28.010678",0,11,56634.2577,
4/7/2016 11:05,"-26.039068,28.010678",0,11,56634.703,
4/7/2016 11:05,"-26.039072,28.010678",0,11,56635.1483,
4/7/2016 11:06,"-26.039082,28.010674",0,11,56636.3235,
4/7/2016 11:06,"-26.039082,28.010676",0,11,56636.3235,
4/7/2016 11:06,"-26.039094,28.010646",0,11,56639.6039,
4/7/2016 11:06,"-26.039068,28.010656",0,11,56642.6625,
4/7/2016 11:07,"-26.039072,28.010660",0,11,56643.2629,
4/7/2016 11:07,"-26.039070,28.010656",0,11,56643.728,
4/7/2016 11:07,"-26.039066,28.010656",0,11,56644.1733,
4/7/2016 11:07,"-26.039064,28.010654",0,11,56644.1733,
4/7/2016 11:07,"-26.039058,28.010652",0,11,56644.8709,
4/7/2016 11:13,"-26.039086,28.010666",0,11,56648.2846,
4/7/2016 11:13,"-26.039086,28.010666",0,11,56648.2846,
4/7/2016 11:13,"-26.039082,28.010676",0,11,56649.3794,
4/7/2016 11:13,"-26.039072,28.010692",0,11,56651.3273,
4/7/2016 11:13,"-26.039070,28.010680",0,11,56652.5505,
4/7/2016 11:13,"-26.039064,28.010686",0,11,56653.4511,
4/7/2016 11:14,"-26.039056,28.010696",0,11,56654.7937,
4/7/2016 11:14,"-26.039058,28.010706",0,11,56655.8206,
4/7/2016 11:14,"-26.039054,28.010712",0,11,56656.5681,
4/7/2016 11:14,"-26.039052,28.010712",0,11,56656.5681,
4/7/2016 11:14,"-26.039044,28.010708",0,11,56657.5455,
4/7/2016 11:15,"-26.039044,28.010704",0,11,56657.9483,
4/7/2016 11:15,"-26.039046,28.010702",0,11,56657.9483,
4/7/2016 11:15,"-26.039044,28.010700",0,11,56657.9483,
4/7/2016 11:15,"-26.039042,28.010700",0,11,56657.9483,
4/7/2016 11:15,"-26.039040,28.010694",0,11,56658.5922,
4/7/2016 11:15,"-26.039040,28.010692",0,11,56658.5922,
4/7/2016 11:16,"-26.039038,28.010686",0,11,56659.2361,
4/7/2016 11:16,"-26.039036,28.010690",0,11,56659.6814,
4/7/2016 11:16,"-26.039040,28.010696",0,11,56660.4229,
4/7/2016 11:16,"-26.039046,28.010700",0,11,56661.2058,
4/7/2016 11:16,"-26.039052,28.010700",0,11,56661.8771,
4/7/2016 11:17,"-26.039056,28.010702",0,11,56662.3612,
4/7/2016 11:17,"-26.039060,28.010704",0,11,56662.8545,
4/7/2016 11:17,"-26.039054,28.010696",0,11,56663.8945,
4/7/2016 11:17,"-26.039056,28.010686",0,11,56664.9214,
4/7/2016 11:17,"-26.039054,28.010686",0,11,56664.9214,
4/7/2016 11:18,"-26.039052,28.010686",0,11,56664.9214,
4/7/2016 11:18,"-26.039048,28.010684",0,11,56665.4055,
4/7/2016 11:18,"-26.039050,28.010682",0,11,56665.4055,
4/7/2016 11:18,"-26.039044,28.010684",0,11,56666.0966,
4/7/2016 11:18,"-26.039054,28.010694",0,11,56667.5916,
4/7/2016 11:18,"-26.039058,28.010686",0,11,56668.512,
4/7/2016 11:19,"-26.039058,28.010684",0,11,56668.512,
4/7/2016 11:19,"-26.039052,28.010686",0,11,56669.2096,
4/7/2016 11:19,"-26.039048,28.010684",0,11,56669.6937,
4/7/2016 11:19,"-26.039044,28.010688",0,11,56670.2941,
4/7/2016 11:19,"-26.039048,28.010688",0,11,56670.7394,
4/7/2016 11:19,"-26.039066,28.010680",1.852,11,56672.8959,
4/7/2016 11:20,"-26.039064,28.010684",0,11,56673.361,
4/7/2016 11:20,"-26.039058,28.010686",0,11,56674.0586,
4/7/2016 11:20,"-26.039062,28.010690",0,11,56674.659,
4/7/2016 11:20,"-26.039062,28.010690",0,11,56674.659,
4/7/2016 11:20,"-26.039054,28.010694",0,11,56675.6364,
4/7/2016 11:20,"-26.039052,28.010688",0,11,56676.2803,
4/7/2016 11:21,"-26.039050,28.010694",0,11,56676.9171,
4/7/2016 11:21,"-26.039048,28.010692",0,11,56676.9171,
4/7/2016 11:21,"-26.039042,28.010696",0,11,56677.6942,
4/7/2016 11:21,"-26.039048,28.010694",0,11,56678.3853,
4/7/2016 11:21,"-26.039052,28.010702",0,11,56679.2959,
4/7/2016 11:21,"-26.039056,28.010702",0,11,56679.7412,
4/7/2016 11:22,"-26.039056,28.010698",0,11,56680.155,
4/7/2016 11:22,"-26.039056,28.010692",0,11,56680.7629,
4/7/2016 11:22,"-26.039056,28.010694",0,11,56680.7629,
4/7/2016 11:22,"-26.039054,28.010684",0,11,56681.7898,
4/7/2016 11:22,"-26.039058,28.010684",0,11,56682.2351,
4/7/2016 11:22,"-26.039058,28.010680",0,11,56682.6379,
4/7/2016 11:23,"-26.039068,28.010680",0,11,56683.7491,
4/7/2016 11:23,"-26.039064,28.010684",0,11,56684.3495,
4/7/2016 11:23,"-26.039062,28.010686",0,11,56684.3495,
4/7/2016 11:23,"-26.039062,28.010690",0,11,56684.7523,
4/7/2016 11:23,"-26.039052,28.010694",0,11,56685.9342,
4/7/2016 11:23,"-26.039046,28.010698",0,11,56686.7171,
4/7/2016 11:24,"-26.039054,28.010688",0,11,56688.0597,
4/7/2016 11:24,"-26.039056,28.010686",0,11,56688.0597,
4/7/2016 11:24,"-26.039060,28.010688",0,11,56688.553,
4/7/2016 11:24,"-26.039062,28.010690",0,11,56688.553,
4/7/2016 11:24,"-26.039066,28.010688",0,11,56689.0371,
4/7/2016 11:24,"-26.039066,28.010688",0,11,56689.0371,
4/7/2016 11:25,"-26.039068,28.010696",0,11,56689.8702,
4/7/2016 11:25,"-26.039070,28.010692",0,11,56690.3155,
